"Date","Open","High","Low","Close"
"11 Feb 2022","10864.05","10905.00","10672.55","10693.30"
"10 Feb 2022","10945.55","10964.50","10836.00","10952.80"
"09 Feb 2022","10924.70","10973.80","10856.65","10902.00"
"08 Feb 2022","11087.35","11130.95","10754.15","10857.40"
"07 Feb 2022","11235.45","11244.35","11019.85","11047.80"
"04 Feb 2022","11305.45","11338.50","11177.70","11197.40"
"03 Feb 2022","11378.95","11388.65","11282.50","11301.25"
"02 Feb 2022","11278.95","11377.15","11276.30","11340.00"
"01 Feb 2022","11231.85","11248.90","11027.00","11179.30"
"31 Jan 2022","11153.35","11195.80","11043.60","11116.45"
"28 Jan 2022","10988.45","11187.25","10973.40","10991.90"
"27 Jan 2022","10889.70","10980.10","10793.05","10888.80"
"25 Jan 2022","10730.55","11037.80","10541.10","10969.05"
"24 Jan 2022","11388.10","11403.05","10780.10","10870.90"
"21 Jan 2022","11629.15","11669.70","11342.70","11416.95"
"20 Jan 2022","11697.30","11790.75","11656.50","11683.65"
"19 Jan 2022","11666.55","11710.65","11526.80","11688.95"
"18 Jan 2022","12040.95","12047.45","11658.70","11687.45"
"17 Jan 2022","11966.10","12025.35","11912.70","11980.75"
"14 Jan 2022","11820.45","11926.50","11781.45","11909.50"
"13 Jan 2022","11799.10","11844.35","11731.75","11821.15"
"12 Jan 2022","11746.45","11783.60","11688.25","11749.10"
"11 Jan 2022","11680.00","11714.00","11605.40","11646.70"
"10 Jan 2022","11573.85","11655.80","11561.80","11640.15"
"07 Jan 2022","11519.05","11589.10","11418.90","11492.90"
"06 Jan 2022","11339.55","11461.00","11296.15","11450.10"
"05 Jan 2022","11449.60","11466.95","11356.10","11426.45"
"04 Jan 2022","11473.70","11495.55","11349.65","11455.00"
"03 Jan 2022","11336.75","11451.60","11332.10","11418.45"
"31 Dec 2021","11181.8","11309.7","11181.6","11289.00"
"30 Dec 2021","11116.55","11170.8","11094.75","11131.70"
"29 Dec 2021","11067.05","11137.45","11040.4","11104.95"
"28 Dec 2021","10953.85","11065.6","10953","11040.25"
"27 Dec 2021","10834.2","10893.55","10705.1","10871.60"
"24 Dec 2021","10968.5","10974.55","10792.25","10849.40"
"23 Dec 2021","10852.15","10916.8","10834.75","10905.90"
"22 Dec 2021","10627.65","10784.1","10624","10768.90"
"21 Dec 2021","10493.75","10657","10489.95","10542.00"
"20 Dec 2021","10699.25","10703.65","10306.2","10411.70"
"17 Dec 2021","11139.15","11144.35","10831.55","10849.55"
"16 Dec 2021","11316.95","11353.85","11072.95","11125.70"
"15 Dec 2021","11294.35","11329.65","11189","11219.20"
"14 Dec 2021","11204.7","11280.6","11143.6","11263.35"
"13 Dec 2021","11331.1","11382.45","11214","11238.45"
"10 Dec 2021","11206.05","11275.65","11190.85","11251.20"
"09 Dec 2021","11106.25","11185.6","11035.15","11161.30"
"08 Dec 2021","10936.7","11043.2","10933","11024.25"
"07 Dec 2021","10823","10878.25","10796.2","10826.50"
"06 Dec 2021","10854.8","10882.7","10685.7","10709.30"
"03 Dec 2021","10779.5","10911.85","10776.75","10827.00"
"02 Dec 2021","10693.25","10752","10635.15","10738.50"
"01 Dec 2021","10749.7","10801.45","10606.4","10673.50"
"30 Nov 2021","10493.6","10746.4","10492.05","10660.90"
"29 Nov 2021","10645.9","10680.3","10249.3","10490.25"
"26 Nov 2021","10985.05","11064.35","10745.5","10771.15"
"25 Nov 2021","11027.2","11108.85","10950.6","11091.75"
"24 Nov 2021","11047.5","11119.2","10973.45","11007.25"
"23 Nov 2021","10674","10953.7","10622.35","10938.60"
"22 Nov 2021","11068.5","11077.45","10605.6","10734.05"
"18 Nov 2021","11274.05","11301.1","10990.95","11036.90"
"17 Nov 2021","11221.55","11304.2","11201.65","11219.40"
"16 Nov 2021","11183.45","11276.05","11151","11205.35"
"15 Nov 2021","11236.25","11239.05","11107.3","11149.30"
"12 Nov 2021","11197.4","11208.65","11112.45","11177.70"
"11 Nov 2021","11212.05","11230.85","11114.6","11145.60"
"10 Nov 2021","11193.9","11312.5","11153.2","11202.95"
"09 Nov 2021","11182.35","11232.8","11159.75","11213.00"
"08 Nov 2021","11097.85","11170.35","10981.85","11158.45"
"04 Nov 2021","11000","11050.15","10990.55","11039.65"
"03 Nov 2021","11002.9","11012.75","10861.85","10898.40"
"02 Nov 2021","10912.35","10985.1","10901.75","10970.30"
"01 Nov 2021","10819.85","10876.15","10780.15","10859.90"
"29 Oct 2021","10778.95","10841.4","10574.8","10766.85"
"28 Oct 2021","11043.6","11043.6","10792.6","10817.10"
"27 Oct 2021","11071.1","11077.75","10988.8","11020.85"
"26 Oct 2021","10754.05","11015.35","10754.05","10991.15"
"25 Oct 2021","11029.3","11054.1","10601.9","10716.10"
"22 Oct 2021","11206.8","11237.1","10896.9","10973.40"
"21 Oct 2021","11265.1","11299.5","11041.25","11112.25"
"20 Oct 2021","11496.2","11496.65","11122.35","11202.10"
"19 Oct 2021","11800.65","11876.5","11420.35","11480.70"
"18 Oct 2021","11702","11740.8","11651","11677.55"
"14 Oct 2021","11616.6","11644.2","11574.7","11595.90"
"13 Oct 2021","11599.6","11626.6","11511.3","11526.45"
"12 Oct 2021","11471.6","11539.3","11428.75","11528.15"
"11 Oct 2021","11396.25","11486.35","11372.95","11436.45"
"08 Oct 2021","11251.3","11321.55","11204.85","11305.70"
"07 Oct 2021","11147.5","11191.75","11146.6","11168.00"
"06 Oct 2021","11191.4","11216.55","11014.25","11033.25"
"05 Oct 2021","11107","11159.9","11099.8","11125.25"
"04 Oct 2021","10991.55","11093.85","10982.05","11076.50"
"01 Oct 2021","10856.25","10921.6","10837.6","10904.45"
"30 Sep 2021","10860.9","10921.55","10859.45","10890.00"
"29 Sep 2021","10716.15","10832.55","10672.9","10809.10"
"28 Sep 2021","10872.55","10879.4","10692.45","10765.40"
"27 Sep 2021","10928.45","10943.75","10798.55","10823.45"
"24 Sep 2021","10904","10919.6","10775.3","10836.55"
"23 Sep 2021","10819.65","10865.55","10806","10823.60"
"22 Sep 2021","10645.8","10765.15","10642.1","10739.90"
"21 Sep 2021","10597.3","10634.65","10415.55","10587.70"
"20 Sep 2021","10717.55","10812.5","10584.6","10602.05"
"17 Sep 2021","10933.55","10941.85","10697.4","10788.25"
"16 Sep 2021","10880","10940.45","10838.5","10867.20"
"15 Sep 2021","10812.9","10857.2","10787.85","10845.50"
"14 Sep 2021","10811.7","10824.15","10747.6","10775.90"
"13 Sep 2021","10729.55","10754.4","10677.85","10744.95"
"09 Sep 2021","10639.75","10700.35","10632.35","10687.75"
"08 Sep 2021","10592.7","10647.6","10560.5","10619.30"
"07 Sep 2021","10610.7","10620.15","10476.3","10550.50"
"06 Sep 2021","10502.15","10573.65","10497.55","10560.25"
"03 Sep 2021","10452.35","10480","10417.65","10446.50"
"02 Sep 2021","10335.75","10418.85","10333.85","10404.10"
"01 Sep 2021","10314.15","10330.9","10226.9","10297.55"
"31 Aug 2021","10239.75","10283.85","10217.75","10263.00"
"30 Aug 2021","10099.8","10219.4","10093.4","10193.35"
"27 Aug 2021","9981.9","10050.55","9938.2","10039.70"
"26 Aug 2021","9963.95","10008.45","9936.3","9963.05"
"25 Aug 2021","9920","9973.25","9909.4","9939.20"
"24 Aug 2021","9671.1","9875.75","9656.4","9861.50"
"23 Aug 2021","9920.2","9960.35","9569.7","9668.45"
"20 Aug 2021","9965.5","10031.6","9824.85","9850.90"
"18 Aug 2021","10130.4","10146.95","10028.7","10068.60"
"17 Aug 2021","10127.3","10150.15","10040","10095.35"
"16 Aug 2021","10200.4","10207.55","10102.2","10120.20"
"13 Aug 2021","10289.8","10299.65","10182.8","10200.15"
"12 Aug 2021","10072.65","10257.55","10072.35","10240.30"
"11 Aug 2021","10107.65","10144.55","9780.35","10027.75"
"10 Aug 2021","10342.75","10366.5","9978.6","10097.25"
"09 Aug 2021","10456.55","10464.35","10280.6","10335.00"
"06 Aug 2021","10437.7","10493","10421.55","10429.65"
"05 Aug 2021","10525.95","10530.3","10327.1","10425.05"
"04 Aug 2021","10655.5","10670.8","10469.8","10484.85"
"03 Aug 2021","10661.35","10673.55","10580.6","10591.80"
"02 Aug 2021","10609.4","10634.6","10578.15","10617.45"
"30 Jul 2021","10507.9","10564.55","10478.2","10522.10"
"29 Jul 2021","10411.45","10484.9","10383.95","10475.60"
"28 Jul 2021","10475.4","10497.9","10232.05","10381.10"
"27 Jul 2021","10486.5","10563.95","10378.2","10432.95"
"26 Jul 2021","10416.1","10462.25","10380.75","10434.75"
"23 Jul 2021","10497.65","10529.1","10395","10406.95"
"22 Jul 2021","10428","10479.65","10419.4","10454.80"
"20 Jul 2021","10463.75","10508.7","10193.7","10303.65"
"19 Jul 2021","10382.5","10497.5","10340.25","10450.70"
"16 Jul 2021","10393.5","10462.15","10364.85","10447.05"
"15 Jul 2021","10267.3","10364.9","10266.2","10333.15"
"14 Jul 2021","10221.9","10259.5","10204.2","10235.80"
"13 Jul 2021","10179.8","10197.7","10129.55","10190.45"
"12 Jul 2021","10135.85","10152.05","10058","10086.60"
"09 Jul 2021","9990.05","10032.25","9959.3","10026.35"
"08 Jul 2021","9998.15","10064.85","9907.35","9972.20"
"07 Jul 2021","9941.1","9984.85","9887.9","9976.20"
"06 Jul 2021","10022.25","10046.95","9893.45","9914.90"
"05 Jul 2021","9976.6","10008.2","9953.1","9981.15"
"02 Jul 2021","9856.2","9918.75","9842.65","9903.10"
"01 Jul 2021","9775.9","9818.45","9745.65","9798.40"
"30 Jun 2021","9763","9788.15","9722.7","9733.75"
"29 Jun 2021","9762.4","9784.8","9699.2","9712.50"
"28 Jun 2021","9734.9","9754.05","9713","9726.50"
"25 Jun 2021","9685.8","9708.75","9664.35","9691.10"
"24 Jun 2021","9666.35","9699.85","9615.2","9639.15"
"23 Jun 2021","9747","9758.2","9625.5","9635.60"
"22 Jun 2021","9712.15","9762.4","9671.15","9686.30"
"21 Jun 2021","9447.7","9646.6","9411.9","9636.05"
"18 Jun 2021","9710.7","9728.5","9291.35","9573.75"
"17 Jun 2021","9652.95","9762.3","9624.35","9658.50"
"16 Jun 2021","9788.8","9824.05","9682.05","9710.05"
"15 Jun 2021","9766.35","9811.7","9749.15","9760.45"
"14 Jun 2021","9789.05","9795.8","9507","9717.05"
"11 Jun 2021","9778.7","9789.95","9711.75","9750.05"
"10 Jun 2021","9607.4","9705.75","9605","9698.05"
"09 Jun 2021","9726.35","9755.05","9500.8","9544.00"
"08 Jun 2021","9666.7","9681.55","9568.55","9674.40"
"07 Jun 2021","9544.85","9631.7","9530.4","9622.65"
"04 Jun 2021","9497.2","9525.35","9465.8","9475.10"
"03 Jun 2021","9407.5","9454.2","9402.5","9440.35"
"02 Jun 2021","9229.55","9336.85","9223.7","9327.75"
"01 Jun 2021","9330.75","9351.4","9192.2","9207.20"
"31 May 2021","9303.75","9317.45","9237.9","9267.20"
"28 May 2021","9367.5","9389.3","9241.95","9254.15"
"27 May 2021","9269.55","9344.35","9225","9320.25"
"26 May 2021","9215.55","9264.35","9212.4","9226.95"
"25 May 2021","9245.35","9268.7","9157.05","9171.85"
"24 May 2021","9139.6","9200.25","9117.85","9179.10"
"21 May 2021","9107.85","9133.1","9072.1","9087.80"
"20 May 2021","9088.35","9116.4","9006.65","9036.90"
"19 May 2021","9020.55","9064.8","9013.2","9052.35"
"18 May 2021","8949.95","9033.35","8949","8999.85"
"17 May 2021","8820.95","8872.2","8781.75","8859.40"
"14 May 2021","8958.95","8972.35","8732.75","8759.05"
"12 May 2021","8996.75","9030.6","8852.2","8890.55"
"11 May 2021","8822.4","8972.9","8797.8","8942.90"
"10 May 2021","8824.5","8888.3","8803.45","8870.60"
"07 May 2021","8750.1","8772.55","8720.1","8737.20"
"06 May 2021","8665.95","8689.4","8621.75","8676.10"
"05 May 2021","8645.9","8673.6","8604.85","8616.20"
"04 May 2021","8725.85","8770.7","8565.85","8580.90"
"03 May 2021","8527.8","8660.8","8513.15","8658.15"
"30 Apr 2021","8544.7","8645.1","8524.8","8565.10"
"29 Apr 2021","8615.8","8637.05","8516.95","8599.15"
"28 Apr 2021","8544.05","8585.45","8524.4","8543.25"
"27 Apr 2021","8375.55","8497","8375.5","8489.15"
"23 Apr 2021","8221.75","8308.65","8202.9","8250.55"
"22 Apr 2021","8132.4","8236.55","8118.1","8216.00"
"20 Apr 2021","8165.2","8225.05","8099.45","8146.45"
"19 Apr 2021","8085.65","8105","7950.45","8065.50"
"16 Apr 2021","8212.7","8291.95","8186.45","8263.60"
"15 Apr 2021","8162.6","8226.65","8076.85","8171.00"
"13 Apr 2021","8108.25","8261.45","8101.5","8186.25"
"12 Apr 2021","8422.8","8428.65","8024.05","8084.15"
"09 Apr 2021","8536.4","8587.15","8513","8559.10"
"08 Apr 2021","8468.1","8564.05","8465.55","8519.10"
"07 Apr 2021","8301.55","8426.9","8298.1","8414.35"
"06 Apr 2021","8211.4","8281.25","8145.4","8272.50"
"05 Apr 2021","8278.5","8283.8","8059.55","8162.00"
"01 Apr 2021","8183.65","8289.85","8182.85","8282.55"
"31 Mar 2021","8111.65","8146","8087.75","8113.15"
"30 Mar 2021","8068.35","8097.4","8009.6","8083.55"
"26 Mar 2021","7991.45","8028.55","7943.6","7982.65"
"25 Mar 2021","8086.5","8094.15","7827.6","7891.35"
"24 Mar 2021","8212.1","8247.05","8053.5","8065.80"
"23 Mar 2021","8244.05","8279.9","8214.9","8239.45"
"22 Mar 2021","8244.9","8277.65","8167.25","8209.65"
"19 Mar 2021","8089.15","8244.25","7889.15","8206.90"
"18 Mar 2021","8335.7","8394.05","8071.5","8149.45"
"17 Mar 2021","8463.65","8483.45","8234.3","8255.15"
"16 Mar 2021","8451.2","8479.35","8406.3","8441.40"
"15 Mar 2021","8530.35","8536.15","8341.05","8416.10"
"12 Mar 2021","8515.45","8556.75","8418.2","8482.90"
"10 Mar 2021","8392.2","8446.05","8362.6","8439.35"
"09 Mar 2021","8480.25","8507.35","8270.8","8323.90"
"08 Mar 2021","8447.5","8494.15","8390.55","8405.90"
"05 Mar 2021","8506.05","8568.6","8320.65","8367.85"
"04 Mar 2021","8347.55","8529.55","8325.25","8499.35"
"03 Mar 2021","8394.55","8444.6","8383.7","8400.75"
"02 Mar 2021","8291.2","8325.35","8244.85","8318.25"
"01 Mar 2021","8144.5","8229.05","8119.55","8216.55"
"26 Feb 2021","8045.15","8138.95","7991.55","8049.70"
"25 Feb 2021","8104.55","8158.55","8089.05","8148.50"
"24 Feb 2021","8002.35","8056.2","7979","8033.95"
"23 Feb 2021","7939.9","7985.85","7863.25","7959.45"
"22 Feb 2021","7994.8","8022.7","7863.8","7885.05"
"19 Feb 2021","8050.65","8113","7909.1","7980.25"
"18 Feb 2021","8032","8093.7","8024.65","8054.25"
"17 Feb 2021","7982.2","8020.35","7950.1","7977.45"
"16 Feb 2021","8004.8","8023.8","7924.65","7974.95"
"15 Feb 2021","7978.4","8015.1","7944.8","7964.00"
"12 Feb 2021","7964.65","7985.7","7891.55","7930.70"
"11 Feb 2021","7806.5","7931.5","7798.95","7915.35"
"10 Feb 2021","7755.05","7793.5","7719.65","7774.75"
"09 Feb 2021","7786.85","7799.7","7694.25","7717.45"
"08 Feb 2021","7708.15","7778.85","7704","7753.30"
"05 Feb 2021","7676.4","7703.05","7619.05","7637.00"
"04 Feb 2021","7526.8","7626.65","7505.3","7616.95"
"03 Feb 2021","7464.5","7524.95","7388.8","7500.80"
"02 Feb 2021","7397.45","7463.05","7376.85","7410.65"
"01 Feb 2021","7213.65","7328.75","7131.25","7320.75"
"29 Jan 2021","7293.7","7319.4","7165.15","7176.85"
"28 Jan 2021","7190.25","7271.35","7149.95","7222.05"
"27 Jan 2021","7264.1","7310.75","7199.4","7272.55"
"25 Jan 2021","7418.3","7451.05","7176.35","7261.60"
"22 Jan 2021","7422","7459.4","7320.35","7348.20"
"21 Jan 2021","7493.8","7514.35","7362.5","7391.25"
"20 Jan 2021","7432","7470.2","7423.05","7439.20"
"19 Jan 2021","7323.4","7403.5","7321.85","7395.65"
"18 Jan 2021","7415.45","7421.75","7236.9","7270.65"
"15 Jan 2021","7511.05","7530.4","7355.15","7401.60"
"14 Jan 2021","7466.6","7495.1","7398.5","7481.30"
"13 Jan 2021","7486.85","7517.15","7353.6","7433.75"
"12 Jan 2021","7463.1","7479.9","7430.65","7447.00"
"11 Jan 2021","7509.1","7525.95","7414.75","7440.15"
"08 Jan 2021","7473.4","7492.35","7424.85","7443.00"
"07 Jan 2021","7372.3","7432.75","7371.65","7398.55"
"06 Jan 2021","7343.55","7385.75","7227.65","7298.75"
"05 Jan 2021","7227.8","7307.7","7184.1","7301.95"
"04 Jan 2021","7226.35","7264.85","7166.55","7258.15"
"01 Jan 2021","7109.65","7190.8","7109.35","7169.75"
"31 Dec 2020","7081.2","7121.05","7060.6","7087.60"
"30 Dec 2020","7044","7073.05","6968.6","7066.15"
"29 Dec 2020","7061.25","7079.65","6971.6","7017.05"
"28 Dec 2020","6960.3","7033.7","6956.7","7018.40"
"24 Dec 2020","6891.55","6934.4","6871.7","6902.10"
"23 Dec 2020","6710.7","6842.55","6704","6840.45"
"22 Dec 2020","6570.95","6696.9","6361.25","6658.75"
"21 Dec 2020","6959.3","6981.2","6464.9","6608.05"
"18 Dec 2020","7003.1","7011.75","6877.35","6957.70"
"17 Dec 2020","7003.3","7030.95","6958.6","6972.50"
"16 Dec 2020","6944.4","6991.15","6933.6","6962.35"
"15 Dec 2020","6896.25","6905.8","6840.15","6892.70"
"14 Dec 2020","6880.3","6906.05","6846.7","6879.75"
"11 Dec 2020","6822.35","6871.95","6771.25","6823.95"
"10 Dec 2020","6815.35","6816.15","6689.3","6781.35"
"09 Dec 2020","6816.15","6838","6806.8","6817.25"
"08 Dec 2020","6835.55","6851.45","6695.75","6782.55"
"07 Dec 2020","6734.25","6793.85","6728.25","6783.85"
"04 Dec 2020","6709.15","6726.95","6652.25","6699.35"
"03 Dec 2020","6677.2","6684.55","6661.95","6675.35"
"02 Dec 2020","6664.45","6665.6","6585.25","6632.55"
"01 Dec 2020","6627.95","6651.95","6599.1","6633.05"
"27 Nov 2020","6397","6594.3","6395","6573.30"
"26 Nov 2020","6351.75","6381.55","6292.4","6377.40"
"25 Nov 2020","6419.65","6434.4","6314.5","6323.20"
"24 Nov 2020","6369.6","6386.05","6352.25","6380.00"
"23 Nov 2020","6260","6321.85","6249.4","6309.65"
"20 Nov 2020","6139.75","6200.55","6123.6","6182.25"
"19 Nov 2020","6104.6","6194.25","6083.15","6111.65"
"18 Nov 2020","6104.05","6135.1","6093.15","6124.20"
"17 Nov 2020","6109.75","6115.5","6057.25","6104.65"
"14 Nov 2020","6093.35","6107.2","6081.95","6089.10"
"13 Nov 2020","5998.55","6052.4","5987.85","6043.50"
"12 Nov 2020","5932.4","6001.35","5914.6","5994.80"
"11 Nov 2020","5882.8","5932.5","5859.05","5917.20"
"10 Nov 2020","5925.85","5929.2","5858.15","5874.90"
"09 Nov 2020","5908","5915.4","5858.95","5878.30"
"06 Nov 2020","5860.1","5901.75","5853.3","5859.10"
"05 Nov 2020","5785.85","5830","5784.35","5824.55"
"04 Nov 2020","5753.05","5779.9","5705.3","5725.95"
"03 Nov 2020","5763.35","5786.35","5722.75","5732.85"
"02 Nov 2020","5808.7","5828.55","5718.85","5728.60"
"30 Oct 2020","5860.65","5909.2","5790.65","5819.05"
"29 Oct 2020","5832.75","5863.3","5795.7","5839.10"
"28 Oct 2020","5959.9","5980.55","5887.55","5893.10"
"27 Oct 2020","5930.8","5963.2","5864.6","5951.35"
"26 Oct 2020","6017.45","6023.1","5915.75","5932.70"
"23 Oct 2020","5995.9","6006.15","5981.3","5994.10"
"22 Oct 2020","5897.9","5970.7","5888.2","5957.40"
"21 Oct 2020","5943.65","5963.45","5828.4","5897.70"
"20 Oct 2020","5874.3","5909.35","5854.7","5904.35"
"19 Oct 2020","5880.9","5889.85","5849.95","5882.05"
"16 Oct 2020","5797.95","5850.3","5725.55","5839.30"
"15 Oct 2020","5884.1","5899.15","5745.35","5759.00"
"14 Oct 2020","5847.3","5870.1","5809.9","5859.90"
"13 Oct 2020","5861.5","5871.35","5835.8","5844.95"
"12 Oct 2020","5903.85","5906.5","5822.35","5855.00"
"09 Oct 2020","5907.15","5917.2","5866.75","5876.60"
"08 Oct 2020","5950.9","5964.4","5884.8","5890.25"
"07 Oct 2020","5947.7","5952.15","5897.75","5903.90"
"06 Oct 2020","5940.05","5951.8","5908.2","5923.65"
"05 Oct 2020","5888.55","5905.6","5864.35","5895.95"
"01 Oct 2020","5901.85","5913.85","5850.9","5861.15"
"30 Sep 2020","5867.2","5871.25","5812.35","5822.95"
"29 Sep 2020","5911.5","5926.15","5814.05","5839.40"
"28 Sep 2020","5727.9","5869.95","5724.85","5857.55"
"25 Sep 2020","5576.85","5661.2","5554.7","5654.95"
"24 Sep 2020","5563.3","5579.9","5500.35","5512.05"
"23 Sep 2020","5711.9","5768.1","5596","5657.55"
"22 Sep 2020","5748.95","5755.5","5475.45","5656.75"
"21 Sep 2020","6015.25","6033","5739.05","5757.95"
"18 Sep 2020","6054.25","6072.7","5979.7","5991.50"
"17 Sep 2020","6022.65","6051.95","5994.95","6017.95"
"16 Sep 2020","6082.05","6083.15","6022.7","6048.20"
"15 Sep 2020","6008.65","6058.7","5976.55","6049.15"
"14 Sep 2020","5730.6","5972.2","5729.55","5957.75"
"11 Sep 2020","5659.9","5670.25","5631.35","5650.15"
"10 Sep 2020","5600.3","5665.55","5600.1","5634.80"
"09 Sep 2020","5574.05","5575.95","5474.8","5546.25"
"08 Sep 2020","5704","5726.1","5608.15","5631.15"
"07 Sep 2020","5704.45","5734.6","5644.4","5685.45"
"04 Sep 2020","5638.35","5726.05","5607.25","5678.90"
"03 Sep 2020","5735","5783.2","5733.45","5745.50"
"02 Sep 2020","5632.05","5714.75","5616.8","5705.95"
"01 Sep 2020","5584.05","5639.3","5528.75","5609.35"
"31 Aug 2020","5905.95","5916","5537.65","5588.60"
"28 Aug 2020","5912.95","5926.9","5858.6","5867.30"
"27 Aug 2020","5890.65","5911.15","5867.15","5877.90"
"26 Aug 2020","5826.4","5862.45","5816.65","5846.70"
"25 Aug 2020","5806.95","5821.25","5747.65","5785.35"
"24 Aug 2020","5713.7","5772.4","5709.7","5754.15"
"21 Aug 2020","5647.35","5686.2","5647.2","5659.45"
"20 Aug 2020","5530.25","5631.15","5515.4","5601.90"
"19 Aug 2020","5540.55","5585.8","5535.35","5565.00"
"18 Aug 2020","5445.95","5504.15","5434.9","5497.00"
"17 Aug 2020","5432.45","5436.5","5355.85","5414.55"
"14 Aug 2020","5460.95","5475.2","5327.9","5369.35"
"13 Aug 2020","5423.45","5466.9","5420.95","5433.65"
"12 Aug 2020","5364.45","5399.45","5336.55","5393.00"
"11 Aug 2020","5401.7","5410.05","5364.9","5371.00"
"10 Aug 2020","5296.9","5355","5294.15","5351.15"
"07 Aug 2020","5213.9","5274.05","5205.4","5262.90"
"06 Aug 2020","5212.2","5234.9","5190.25","5208.30"
"05 Aug 2020","5169","5199.45","5152.55","5189.45"
"04 Aug 2020","5103.85","5137.9","5083.25","5131.70"
"03 Aug 2020","5024.05","5082.5","5012.5","5062.35"
"31 Jul 2020","4988.25","5023","4949.95","5010.60"
"30 Jul 2020","5031.8","5057.55","4953.65","4969.15"
"29 Jul 2020","5052.95","5081.95","5013.85","5022.65"
"28 Jul 2020","4990.9","5034.65","4984.55","5027.15"
"27 Jul 2020","5023.45","5028.35","4938.35","4959.50"
"24 Jul 2020","4962.55","4998.4","4933.4","4989.40"
"23 Jul 2020","4941.7","4995.45","4938.5","4978.55"
"22 Jul 2020","4956.8","4971.8","4887.25","4927.65"
"21 Jul 2020","4944.15","4957.55","4922.6","4928.05"
"20 Jul 2020","4884.5","4915.1","4876.75","4907.95"
"17 Jul 2020","4811.3","4857.95","4807","4851.95"
"16 Jul 2020","4808.15","4818.05","4740.5","4788.80"
"15 Jul 2020","4835.3","4872.05","4781.55","4794.40"
"14 Jul 2020","4858.7","4859.65","4751.35","4799.85"
"13 Jul 2020","4909.3","4918.9","4852.95","4872.65"
"10 Jul 2020","4876.15","4912.2","4840.9","4870.25"
"09 Jul 2020","4858.4","4886.35","4851.85","4880.15"
"08 Jul 2020","4866.15","4896.85","4818.1","4827.80"
"07 Jul 2020","4817.35","4844.85","4782.3","4839.60"
"06 Jul 2020","4744.15","4793.95","4738.95","4791.65"
"03 Jul 2020","4725.85","4729.7","4686.55","4706.00"
"02 Jul 2020","4695.35","4710","4684.9","4695.65"
"01 Jul 2020","4623.9","4664.65","4595","4654.10"
"30 Jun 2020","4671.65","4682.5","4597.5","4614.95"
"29 Jun 2020","4700.1","4700.25","4612.15","4643.15"
"26 Jun 2020","4744.1","4756.05","4699.85","4708.35"
"25 Jun 2020","4632.6","4700.25","4618.7","4694.50"
"24 Jun 2020","4807.35","4823.95","4663.95","4670.55"
"23 Jun 2020","4740","4760.9","4689.45","4756.30"
"22 Jun 2020","4629.75","4689.5","4628","4682.50"
"19 Jun 2020","4536.75","4585.05","4525","4576.75"
"18 Jun 2020","4437.75","4498","4433.7","4493.20"
"17 Jun 2020","4396.3","4453.5","4387.95","4426.95"
"16 Jun 2020","4486.95","4495.35","4322.2","4404.75"
"15 Jun 2020","4416.95","4452.4","4380.2","4409.60"
"12 Jun 2020","4206.6","4397.05","4206.55","4393.50"
"11 Jun 2020","4455.75","4489.3","4390.35","4398.35"
"10 Jun 2020","4435","4445.15","4388.9","4436.80"
"09 Jun 2020","4514.5","4518.8","4391","4414.15"
"08 Jun 2020","4524.15","4542.7","4457.95","4477.70"
"05 Jun 2020","4333.7","4430.25","4332","4423.10"
"04 Jun 2020","4306.5","4328.25","4241.9","4278.55"
"03 Jun 2020","4302.75","4332.1","4262.4","4278.15"
"02 Jun 2020","4175.4","4234.4","4158.45","4228.65"
"01 Jun 2020","4079.4","4148.05","4076.5","4131.10"
"29 May 2020","3966.05","4022.8","3956.05","4002.80"
"28 May 2020","3937.95","3980.5","3936.8","3968.50"
"27 May 2020","3903.5","3912","3862.75","3905.60"
"26 May 2020","3880.25","3889.95","3856.7","3880.20"
"22 May 2020","3878.55","3902.8","3832.35","3850.85"
"21 May 2020","3863.9","3905.3","3863.85","3875.20"
"20 May 2020","3814.6","3856.75","3812.9","3851.75"
"19 May 2020","3839.6","3855.25","3799.95","3811.95"
"18 May 2020","3945.75","3950.65","3785.15","3804.90"
"15 May 2020","3957.45","3959.4","3911.8","3935.10"
"14 May 2020","3959.5","3978.7","3924.75","3936.20"
"13 May 2020","4040.65","4040.65","3939.35","3975.70"
"12 May 2020","3898.35","3905.5","3820.4","3878.85"
"11 May 2020","3959.45","3971.1","3899.7","3904.85"
"08 May 2020","3992.15","4005.05","3905.8","3910.60"
"07 May 2020","3930.5","3965.9","3924.3","3944.05"
"06 May 2020","3918.9","3935.55","3866.1","3922.95"
"05 May 2020","3990.55","4018.9","3895.5","3896.75"
"04 May 2020","3987.5","3992.65","3932.7","3946.35"
"30 Apr 2020","4124.65","4148.5","4068.45","4078.00"
"29 Apr 2020","4055.6","4074.65","4029.75","4050.70"
"28 Apr 2020","4048.5","4054.25","3976.95","4021.65"
"27 Apr 2020","4018.5","4030.75","3987.6","3992.00"
"24 Apr 2020","4010.85","4012.85","3947.15","3959.60"
"23 Apr 2020","4006.95","4057.45","4000.5","4038.15"
"22 Apr 2020","3949.35","3978.45","3886.85","3969.30"
"21 Apr 2020","4045.2","4046.95","3931.85","3948.85"
"20 Apr 2020","4160.15","4161.75","4100.05","4105.85"
"17 Apr 2020","4089.7","4097.3","4028.8","4091.15"
"16 Apr 2020","3868.35","3974.55","3844.8","3958.50"
"15 Apr 2020","3855.3","3944.95","3823.1","3850.30"
