Date,Open,High,Low,Close,change,lookback_mean,lookback_std
2000-01-01,,,,1000.0,,,
2000-01-03,,,,1054.8,0.05479999999999995,0.05479999999999995,
2000-01-04,,,,1092.0,0.03526734926052336,0.04503367463026166,0.013811669792432328
2000-01-05,,,,1055.9,-0.033058608058607976,0.01900291373397178,0.04613223005391173
2000-01-06,,,,1086.6,0.02907472298513099,0.021520866046761584,0.038001957430672244
2000-01-07,,,,1126.9,0.0370881649180933,0.024634325821027928,0.033638961566193476
2000-01-10,,,,1088.9,-0.03372082704765285,0.014908467009581131,0.03837730795564818
2000-01-11,,,,1033.5,-0.050877031867021846,0.005510538598637849,0.042960395100480456
2000-01-12,,,,1036.6,0.002999516207063289,0.005196660799691029,0.039783504051672205
2000-01-13,,,,1034.1,-0.0024117306579201237,0.0043512839710675676,0.037300378726523704
2000-01-14,,,,1023.4,-0.01034716178319305,0.002881439395641506,0.03547297234353794
2000-01-17,,,,1035.9,0.01221418800078182,0.0037298710870178986,0.03377005759368966
2000-01-18,,,,1021.6,-0.013804421276185025,0.0022686800567509884,0.03259391794459129
2000-01-19,,,,1057.8,0.035434612372748565,0.004819905619520033,0.032533781992489415
2000-01-20,,,,1046.3,-0.010871620344110417,0.003699082336403572,0.03153752369216167
2000-01-21,,,,1058.9,0.012042435248016951,0.004255305863844465,0.03046657533482755
2000-01-24,,,,1049.8,-0.008593823779393838,0.0034522352611420703,0.0296082785170635
2000-01-25,,,,1061.6,0.011240236235473381,0.003910352965514501,0.028730251357680717
2000-01-27,,,,1096.4,0.03278070836473265,0.005514261598804398,0.02869108233848613
2000-01-28,,,,1153.3,0.05189711784020418,0.00795546455887807,0.02984419623922029
2000-01-31,,,,1148.8,-0.0039018468741871155,0.007362598987224809,0.029168958741922258
2000-02-01,,,,1175.1,0.022893454038997174,0.008102163513499685,0.028631675044303164
2000-02-02,,,,1186.9,0.010041698578844509,0.008190324198288086,0.027944713378878945
2000-02-03,,,,1185.1,-0.0015165557334233565,0.007768285940387588,0.0273771420628881
2000-02-04,,,,1172.2,-0.010885157370685903,0.006991059135759526,0.027044751123722222
2000-02-07,,,,1158.0,-0.01211397372462041,0.006226857821344328,0.02674963328898646
2000-02-08,,,,1150.2,-0.006735751295336748,0.00572829593224121,0.026332182377090584
2000-02-09,,,,1154.2,0.003477656059815684,0.005644938899929153,0.025824461787290403
2000-02-10,,,,1181.4,0.0235661063940392,0.006284980596147369,0.025567029869645694
2000-02-11,,,,1156.6,-0.020992043338412206,0.005344393563921177,0.02561218394585068
2000-02-14,,,,1212.6,0.04841777624070552,0.006780172986480656,0.026366791731426305
2000-02-15,,,,1148.1,-0.053191489361702135,0.004845603233313468,0.02807229025262124
2000-02-16,,,,1167.6,0.0169845832244578,0.005224946358036729,0.02769904761227943
2000-02-17,,,,1178.5,0.009335388831791788,0.005349505220877791,0.027272203192271128
2000-02-18,,,,1151.5,-0.022910479422995334,0.004518329201940346,0.027289622765904423
2000-02-21,,,,1142.8,-0.0075553625705601785,0.004173366579868902,0.026962656590356373
2000-02-22,,,,1091.4,-0.044977248862443,0.00280807170647135,0.027808612658153695
2000-02-23,,,,1092.8,0.0012827560930913171,0.0027668469601637813,0.027420808469301457
2000-02-24,,,,1103.9,0.010157393850658983,0.0029613350362294446,0.0270742768843861
2000-02-25,,,,1109.3,0.004891747440891261,0.003010832790195132,0.026717449594163188
2000-02-28,,,,1141.1,0.0286667267646263,0.0036522301395559113,0.02668285224839109
2000-02-29,,,,1075.1,-0.057838927350801865,0.0021524458105227945,0.02804280145393606
2000-03-01,,,,1139.8,0.060180448330387916,0.0035340649181386306,0.02910997859873969
2000-03-02,,,,1141.0,0.001052816283558559,0.0034763614615204892,0.028763832462439475
2000-03-03,,,,1124.7,-0.014285714285714245,0.0030726779218106094,0.028553238528570613
2000-03-06,,,,1126.5,0.0016004267804747528,0.0030399612297809238,0.028227758286361215
2000-03-07,,,,1104.4,-0.019618286728805955,0.0025473906219855564,0.02811156910123444
2000-03-08,,,,1057.4,-0.04255704454907642,0.0015877217885587058,0.028572120430596752
2000-03-09,,,,1004.3,-0.05021751465859668,0.0005084460292429687,0.029238821984473286
2000-03-10,,,,987.88,-0.016349696305884655,0.00016440230811791512,0.029032706572300324
2000-03-13,,,,978.64,-0.009353362756610124,-2.595299317664567e-05,0.028766435422394463
2000-03-14,,,,996.36,0.018106760402190822,0.0003295904067325203,0.028590288864275972
2000-03-15,,,,1027.6,0.03135412902966789,0.0009262161494812774,0.028633670987590197
2000-03-16,,,,1055.3,0.026956014013234768,0.0014173444110615319,0.028581532913941506
2000-03-21,,,,1074.7,0.018383398085852452,0.0017315305902243269,0.028404598920316326
2000-03-22,,,,1088.2,0.01256164511026333,0.0019284417633159453,0.02817823053898306
2000-03-23,,,,1086.0,-0.002021687189854848,0.0018579037462950383,0.027925878973753333
2000-03-24,,,,1086.3,0.00027624309392261005,0.0018301553137972763,0.027676210506154583
2000-03-27,,,,1071.0,-0.01408450704225348,0.0015557645835205392,0.02751184013341524
2000-03-28,,,,1071.1,9.33706816058908e-05,0.001530978246199952,0.027274302405046566
2000-03-29,,,,1070.1,-0.0009336196433572963,0.0014899016147073313,0.027044048238649535
2000-03-30,,,,1101.0,0.028875805999439393,0.0019388508669160537,0.02704599324626012
2000-03-31,,,,1106.8,0.005267938237965445,0.0019925458245136246,0.026826720563623688
2000-04-03,,,,1110.1,0.0029815684857245704,0.002008244596913798,0.02660978832379547
2000-04-04,,,,1026.6,-0.07521844878839745,0.00080157751276831,0.028107443235468387
2000-04-05,,,,1000.8,-0.025131502045587333,0.000402607058024377,0.028071884592463462
2000-04-06,,,,989.2,-0.011590727418065458,0.00022088986899271282,0.027894202808103022
2000-04-07,,,,1048.7,0.060149615851192884,0.001115348465741969,0.028633915629730722
2000-04-10,,,,1087.7,0.037188900543530086,0.0016458418786506179,0.028754140151197878
2000-04-11,,,,1105.1,0.01599705801231945,0.001853830518269007,0.02859417132489891
2000-04-12,,,,1097.0,-0.007329653425029327,0.0017226378905076023,0.02840742469477637
2000-04-13,,,,1056.8,-0.03664539653600733,0.0011822430394299271,0.02856899289313806
2000-04-17,,,,1003.8,-0.05015140045420136,0.0004692757686850481,0.029005016222697307
2000-04-18,,,,1031.2,0.027296274158198935,0.000836768897308526,0.02897352424020207
2000-04-19,,,,1029.4,-0.0017455391776570544,0.0008018728422414235,0.028775956930223286
2000-04-20,,,,1026.0,-0.003302894890227405,0.0007471426058085058,0.02858479334023311
2000-04-24,,,,1009.2,-0.01637426900584791,0.0005218608740761846,0.028461430265490167
2000-04-25,,,,1015.7,0.006440745144669044,0.000598729500967001,0.02828160881192657
2000-04-26,,,,1067.5,0.050999310820124,0.0012448907999305524,0.02867104196882584
2000-04-27,,,,1050.7,-0.015737704918032745,0.0010299212338803839,0.028550666542043534
2000-04-28,,,,1056.2,0.005234605501094509,0.0010824797872205603,0.028373285272958015
2000-05-02,,,,1021.9,-0.0324749100549139,0.0006681910237374189,0.028440863651783107
2000-05-03,,,,1020.9,-0.0009785693316371464,0.0006481085803791924,0.02826534255490628
2000-05-04,,,,1030.9,0.009795278675678434,0.0007583154489972556,0.028110400689810928
2000-05-05,,,,1040.9,0.00970026190707149,0.0008647671925457583,0.02795757671081013
2000-05-08,,,,1031.0,-0.009511000096070794,0.000742699342091446,0.027813442264211143
2000-05-09,,,,1032.5,0.001454898157129001,0.0007509807236616501,0.027649456384033592
2000-05-10,,,,1027.9,-0.004455205811137926,0.0006911394991237239,0.02749389997713376
2000-05-11,,,,1012.4,-0.015079287868469805,0.000511930097219252,0.027387078558727625
2000-05-12,,,,995.67,-0.016525088897668926,0.0003205029175014073,0.027290842813645654
2000-05-15,,,,993.35,-0.002330089286610962,0.0002910518930112699,0.027138528626816236
2000-05-16,,,,989.61,-0.003765037499370825,0.00024647948210597214,0.026990687195980648
2000-05-17,,,,999.4,0.00989278604702859,0.0003513306404203484,0.02686081082252212
2000-05-18,,,,984.62,-0.01478887332399437,0.00018853274832986757,0.026760521775623932
2000-05-19,,,,988.26,0.0036968576709796534,0.00022585535388997167,0.02661871880953282
2000-05-22,,,,966.01,-0.022514318094428592,-1.3514892934434248e-05,0.026579346872568792
2000-05-23,,,,948.48,-0.018146810074429844,-0.00020240338440834476,0.02650378109262826
2000-05-24,,,,950.96,0.002614709851551976,-0.0001733609799139085,0.026366930730637814
2000-05-25,,,,950.97,1.0515689408588063e-05,-0.00017148468736980136,0.026230673186929437
2000-05-26,,,,953.86,0.0030390022818805916,-0.00013905552606424185,0.026098494766512235
